,date,close_price,volume
1619,2019-04-12,46850,7668936
1618,2019-04-15,47050,8733019
1617,2019-04-16,47250,7730881
1616,2019-04-17,47050,5513658
1615,2019-04-18,45600,12808747
1614,2019-04-19,45300,8479710
1613,2019-04-22,45350,6006957
1612,2019-04-23,45200,6920566
1611,2019-04-24,44750,13299267
1610,2019-04-25,44650,10868965
1609,2019-04-26,44850,9739982
1608,2019-04-29,46150,8777517
1607,2019-04-30,45850,11121273
1606,2019-05-02,45900,8625126
1605,2019-05-03,45300,6562916
1604,2019-05-07,44850,12014907
1603,2019-05-08,44250,10398754
1602,2019-05-09,42450,23029718
1601,2019-05-10,42900,14579512
1600,2019-05-13,42650,7635079
1599,2019-05-14,42650,11563730
1598,2019-05-15,42550,7670185
1597,2019-05-16,41550,13687828
1596,2019-05-17,41200,13357951
1595,2019-05-20,42000,15752397
1594,2019-05-21,43150,18812133
1593,2019-05-22,43500,11033339
1592,2019-05-23,43850,12259006
1591,2019-05-24,42700,13966305
1590,2019-05-27,42650,8066669
1589,2019-05-28,42550,24506881
1588,2019-05-29,41800,14930618
1587,2019-05-30,42550,11766018
1586,2019-05-31,42500,11365999
1585,2019-06-03,43800,15466580
1584,2019-06-04,43450,9913497
1583,2019-06-05,43900,12464135
1582,2019-06-07,44200,11683682
1581,2019-06-10,44800,8792182
1580,2019-06-11,44850,6664872
1579,2019-06-12,44600,8607439
1578,2019-06-13,43750,16906541
1577,2019-06-14,44000,9322873
1576,2019-06-17,43900,11890424
1575,2019-06-18,44350,7994928
1574,2019-06-19,45350,10417690
1573,2019-06-20,45500,7147785
1572,2019-06-21,45700,9454913
1571,2019-06-24,45500,6085066
1570,2019-06-25,45600,7076774
1569,2019-06-26,45700,9226097
1568,2019-06-27,46500,12603534
1567,2019-06-28,47000,12949231
1566,2019-07-01,46600,11383522
1565,2019-07-02,46250,8463073
1564,2019-07-03,45400,9669368
1563,2019-07-04,46000,6365573
1562,2019-07-05,45650,7235395
1561,2019-07-08,44400,7823843
1560,2019-07-09,45100,7646421
1559,2019-07-10,45550,9253930
1558,2019-07-11,46200,10989751
1557,2019-07-12,46300,5245804
1556,2019-07-15,46450,4717226
1555,2019-07-16,46850,7407824
1554,2019-07-17,46050,5216602
1553,2019-07-18,46100,5143554
1552,2019-07-19,46800,8819393
1551,2019-07-22,47200,9009109
1550,2019-07-23,47300,9061381
1549,2019-07-24,46400,8756522
1548,2019-07-25,47200,8408838
1547,2019-07-26,47150,7873886
1546,2019-07-29,46100,6856846
1545,2019-07-30,46550,5551014
1544,2019-07-31,45350,12872916
1543,2019-08-01,45200,7811181
1542,2019-08-02,44950,12151374
1541,2019-08-05,43950,14214086
1540,2019-08-06,43500,15083824
1539,2019-08-07,43200,10002533
1538,2019-08-08,42650,16926881
1537,2019-08-09,43150,9685147
1536,2019-08-12,43700,8466169
1535,2019-08-13,43000,7276979
1534,2019-08-14,43700,8750135
1533,2019-08-16,43900,9528115
1532,2019-08-19,43600,6014218
1531,2019-08-20,44450,8434205
1530,2019-08-21,44500,6571717
1529,2019-08-22,44050,8061177
1528,2019-08-23,43950,5017381
1527,2019-08-26,43600,7954949
1526,2019-08-27,44050,16883932
1525,2019-08-28,44150,5758333
1524,2019-08-29,43400,10768862
1523,2019-08-30,44000,9899073
1522,2019-09-02,43800,7185537
1521,2019-09-03,43250,9774941
1520,2019-09-04,44100,12441837
1519,2019-09-05,45700,18297430
1518,2019-09-06,46300,9896562
1517,2019-09-09,46900,9434157
1516,2019-09-10,47000,9231792
1515,2019-09-11,47150,16141619
1514,2019-09-16,47100,15550926
1513,2019-09-17,46900,7006280
1512,2019-09-18,47700,10413027
1511,2019-09-19,49150,16461413
1510,2019-09-20,49200,15460210
1509,2019-09-23,49300,7568553
1508,2019-09-24,49500,7871955
1507,2019-09-25,48900,9187141
1506,2019-09-26,49200,8494756
1505,2019-09-27,48400,8048041
1504,2019-09-30,49050,9497119
1503,2019-10-01,48850,6206035
1502,2019-10-02,47600,8382463
1501,2019-10-04,48000,9331695
1500,2019-10-07,47750,7047273
1499,2019-10-08,48900,14239367
1498,2019-10-10,48550,18639855
1497,2019-10-11,49150,7783275
1496,2019-10-14,50000,11130635
1495,2019-10-15,50100,6058105
1494,2019-10-16,50700,9136282
1493,2019-10-17,50500,6701380
1492,2019-10-18,49900,8483106
1491,2019-10-21,50300,4406531
1490,2019-10-22,51200,10898729
1489,2019-10-23,51200,8663880
1488,2019-10-24,50700,21185785
1487,2019-10-25,50900,7879897
1486,2019-10-28,51300,6431522
1485,2019-10-29,51100,7581629
1484,2019-10-30,50400,8959435
1483,2019-10-31,50400,10304777
1482,2019-11-01,51200,8467846
1481,2019-11-04,52300,13012411
1480,2019-11-05,52700,10581034
1479,2019-11-06,53300,14361133
1478,2019-11-07,52900,9257116
1477,2019-11-08,52100,11603290
1476,2019-11-11,51600,8185952
1475,2019-11-12,52600,6576148
1474,2019-11-13,52500,6225196
1473,2019-11-14,52800,12010018
1472,2019-11-15,53700,9703360
1471,2019-11-18,53500,7746554
1470,2019-11-19,53500,8907177
1469,2019-11-20,52000,12560070
1468,2019-11-21,51000,14298646
1467,2019-11-22,51600,8478310
1466,2019-11-25,51800,9050625
1465,2019-11-26,51800,27372226
1464,2019-11-27,52200,7546261
1463,2019-11-28,51300,6833885
1462,2019-11-29,50300,11179334
1461,2019-12-02,50400,18877252
1460,2019-12-03,49900,12059812
1459,2019-12-04,49450,13246549
1458,2019-12-05,49500,10449715
1457,2019-12-06,50400,11414563
1456,2019-12-09,51200,8470627
1455,2019-12-10,51500,6882771
1454,2019-12-11,51900,11379521
1453,2019-12-12,53300,29178697
1452,2019-12-13,54700,18120261
1451,2019-12-16,54700,11512405
1450,2019-12-17,56700,19358433
1449,2019-12-18,56300,15558208
1448,2019-12-19,56000,14180520
1447,2019-12-20,56000,12095519
1446,2019-12-23,55500,9839252
1445,2019-12-24,55000,11868463
1444,2019-12-26,55400,9645034
1443,2019-12-27,56500,12313056
1442,2019-12-30,55800,8356767
1441,2020-01-02,55200,12993228
1440,2020-01-03,55500,15422255
1439,2020-01-06,55500,10278951
1438,2020-01-07,55800,10009778
1437,2020-01-08,56800,23501171
1436,2020-01-09,58600,24102579
1435,2020-01-10,59500,16000170
1434,2020-01-13,60000,11359139
1433,2020-01-14,60000,16906295
1432,2020-01-15,59000,14300928
1431,2020-01-16,60700,14381774
1430,2020-01-17,61300,16025661
1429,2020-01-20,62400,12528855
1428,2020-01-21,61400,11142693
1427,2020-01-22,62300,15339565
1426,2020-01-23,60800,14916555
1425,2020-01-28,58800,23664541
1424,2020-01-29,59100,16446102
1423,2020-01-30,57200,20821939
1422,2020-01-31,56400,19749457
1421,2020-02-03,57200,23995260
1420,2020-02-04,58900,21800192
1419,2020-02-05,59500,19278165
1418,2020-02-06,61100,14727159
1417,2020-02-07,60400,16402493
1416,2020-02-10,59700,13107121
1415,2020-02-11,59900,11071231
1414,2020-02-12,60500,12904207
1413,2020-02-13,60700,18449775
1412,2020-02-14,61800,13276067
1411,2020-02-17,61500,8740596
1410,2020-02-18,59800,16674266
1409,2020-02-19,60200,12951496
1408,2020-02-20,60000,14591924
1407,2020-02-21,59200,13777393
1406,2020-02-24,56800,25627537
1405,2020-02-25,57900,23885408
1404,2020-02-26,56500,25483102
1403,2020-02-27,55900,23209541
1402,2020-02-28,54200,30054227
1401,2020-03-02,55000,30403412
1400,2020-03-03,55400,30330295
1399,2020-03-04,57400,24765728
1398,2020-03-05,57800,21698990
1397,2020-03-06,56500,18716656
1396,2020-03-09,54200,30261485
1395,2020-03-10,54600,32106554
1394,2020-03-11,52100,45707281
1393,2020-03-12,50800,48149999
1392,2020-03-13,49950,59462933
1391,2020-03-16,48900,33339821
1390,2020-03-17,47300,51218151
1389,2020-03-18,45600,40152623
1388,2020-03-19,42950,56925513
1387,2020-03-20,45400,49730008
1386,2020-03-23,42500,41701626
1385,2020-03-24,46950,49801908
1384,2020-03-25,48650,52735922
1383,2020-03-26,47800,42185129
1382,2020-03-27,48300,39896178
1381,2020-03-30,47850,26797395
1380,2020-03-31,47750,30654261
1379,2020-04-01,45800,27259532
1378,2020-04-02,46800,21621076
1377,2020-04-03,47000,22784682
1376,2020-04-06,48700,23395726
1375,2020-04-07,49600,31524034
1374,2020-04-08,48600,25010314
1373,2020-04-09,49100,22628058
1372,2020-04-10,49250,17839111
1371,2020-04-13,48300,14431800
1370,2020-04-14,49000,14206216
1369,2020-04-16,49000,23349760
1368,2020-04-17,51400,32041675
1367,2020-04-20,50100,21866354
1366,2020-04-21,49250,27407543
1365,2020-04-22,49850,18613864
1364,2020-04-23,49850,18754442
1363,2020-04-24,49350,15618347
1362,2020-04-27,49850,14049471
1361,2020-04-28,50100,16095399
1360,2020-04-29,50000,15604533
1359,2020-05-04,48500,26083749
1358,2020-05-06,49200,18070225
1357,2020-05-07,48800,13884411
1356,2020-05-08,48800,15319700
1355,2020-05-11,48400,16357743
1354,2020-05-12,47900,23433590
1353,2020-05-13,48550,20223277
1352,2020-05-14,48000,19305974
1351,2020-05-15,47850,18463118
1350,2020-05-18,48800,20481981
1349,2020-05-19,50300,25168295
1348,2020-05-20,50000,14896899
1347,2020-05-21,49950,14949266
1346,2020-05-22,48750,19706284
1345,2020-05-25,48850,14337913
1344,2020-05-26,49250,15127490
1343,2020-05-27,49900,19548479
1342,2020-05-28,50400,31309318
1341,2020-05-29,50700,27596961
1340,2020-06-01,51200,16949183
1339,2020-06-02,51400,14247933
1338,2020-06-03,54500,49257814
1337,2020-06-04,54600,40220334
1336,2020-06-05,55500,22743629
1335,2020-06-08,54900,25634965
1334,2020-06-09,55500,23998831
1333,2020-06-10,55400,16742493
1332,2020-06-11,54300,33815123
1331,2020-06-12,52300,26976019
1330,2020-06-15,49900,28772921
1329,2020-06-16,52100,21808375
1328,2020-06-17,52200,26672595
1327,2020-06-18,52300,15982926
1326,2020-06-19,52900,18157985
1325,2020-06-22,52000,13801350
1324,2020-06-23,51400,18086152
1323,2020-06-24,52900,24519552
1322,2020-06-25,51900,18541624
1321,2020-06-26,53300,21575360
1320,2020-06-29,52400,17776925
1319,2020-06-30,52800,21157172
1318,2020-07-01,52600,16706143
1317,2020-07-02,52900,14142583
1316,2020-07-03,53600,11887868
1315,2020-07-06,55000,19856623
1314,2020-07-07,53400,30760032
1313,2020-07-08,53000,19664652
1312,2020-07-09,52800,17054850
1311,2020-07-10,52700,13714746
1310,2020-07-13,53400,12240188
1309,2020-07-14,53800,14269484
1308,2020-07-15,54700,24051450
1307,2020-07-16,53800,16779127
1306,2020-07-17,54400,10096174
1305,2020-07-20,54200,10507530
1304,2020-07-21,55300,18297260
1303,2020-07-22,54700,12885057
1302,2020-07-23,54100,16214932
1301,2020-07-24,54200,10994535
1300,2020-07-27,55600,21054421
1299,2020-07-28,58600,48431566
1298,2020-07-29,59000,36476611
1297,2020-07-30,59000,19285354
1296,2020-07-31,57900,21943345
1295,2020-08-03,56800,21158940
1294,2020-08-04,57300,19419694
1293,2020-08-05,56900,17739706
1292,2020-08-06,58000,21625874
1291,2020-08-07,57500,18751717
1290,2020-08-10,57800,17774291
1289,2020-08-11,58200,24907912
1288,2020-08-12,59000,18573934
1287,2020-08-13,58700,22089460
1286,2020-08-14,58000,15672548
1285,2020-08-18,58400,25307825
1284,2020-08-19,57800,16930719
1283,2020-08-20,55400,30386029
1282,2020-08-21,55900,21142288
1281,2020-08-24,56100,15055896
1280,2020-08-25,56400,14021705
1279,2020-08-26,56400,17651593
1278,2020-08-27,55600,16196568
1277,2020-08-28,55400,14619888
1276,2020-08-31,54000,32671367
1275,2020-09-01,54200,19363117
1274,2020-09-02,54400,16905723
1273,2020-09-03,56400,28384920
1272,2020-09-04,55600,22139109
1271,2020-09-07,56500,18685880
1270,2020-09-08,58700,31517520
1269,2020-09-09,58400,30597399
1268,2020-09-10,59200,29923293
1267,2020-09-11,59000,16017098
1266,2020-09-14,60400,20648281
1265,2020-09-15,61000,17877075
1264,2020-09-16,61000,17041444
1263,2020-09-17,59500,25108356
1262,2020-09-18,59300,18884571
1261,2020-09-21,59200,15140387
1260,2020-09-22,58200,20830381
1259,2020-09-23,58600,20111398
1258,2020-09-24,57800,17564020
1257,2020-09-25,57900,11444683
1256,2020-09-28,58200,12614080
1255,2020-09-29,58200,15503563
1254,2020-10-05,58700,20228289
1253,2020-10-06,59000,14463826
1252,2020-10-07,59900,14861838
1251,2020-10-08,59700,24589924
1250,2020-10-12,60400,16145837
1249,2020-10-13,60900,19247631
1248,2020-10-14,60900,16086716
1247,2020-10-15,60000,17756232
1246,2020-10-16,59500,16554190
1245,2020-10-19,60000,14474985
1244,2020-10-20,60900,19326115
1243,2020-10-21,60900,15703443
1242,2020-10-22,60100,14294095
1241,2020-10-23,60200,9322232
1240,2020-10-26,60400,13268226
1239,2020-10-27,59800,17260416
1238,2020-10-28,59000,14428882
1237,2020-10-29,58100,22636966
1236,2020-10-30,56600,26907844
1235,2020-11-02,57400,20489076
1234,2020-11-03,58800,14950919
1233,2020-11-04,58500,21718561
1232,2020-11-05,60300,20639475
1231,2020-11-06,60100,16910230
1230,2020-11-09,60200,15892961
1229,2020-11-10,60200,19073552
1228,2020-11-11,61300,25628510
1227,2020-11-12,61000,19800573
1226,2020-11-13,63200,31508829
1225,2020-11-16,66300,36354334
1224,2020-11-17,65700,30204089
1223,2020-11-18,64800,22963790
1222,2020-11-19,64600,16590290
1221,2020-11-20,64700,15068682
1220,2020-11-23,67500,27134398
1219,2020-11-24,67700,32158235
1218,2020-11-25,66600,32447065
1217,2020-11-26,68000,19023323
1216,2020-11-27,68200,14063434
1215,2020-11-30,66700,43811016
1214,2020-12-01,67800,22327173
1213,2020-12-02,69500,29703942
1212,2020-12-03,69700,23677989
1211,2020-12-04,71500,28130533
1210,2020-12-07,72900,28490496
1209,2020-12-08,71700,25000338
1208,2020-12-09,73900,24077996
1207,2020-12-10,72900,39882928
1206,2020-12-11,73400,18486672
1205,2020-12-14,73800,21510415
1204,2020-12-15,73800,20863671
1203,2020-12-16,73800,17512081
1202,2020-12-17,73300,24293214
1201,2020-12-18,73000,17613029
1200,2020-12-21,73000,20367355
1199,2020-12-22,72300,16304910
1198,2020-12-23,73900,19411326
1197,2020-12-24,77800,32502870
1196,2020-12-28,78700,40085044
1195,2020-12-29,78300,30339449
1194,2020-12-30,81000,29417421
1193,2021-01-04,83000,38655276
1192,2021-01-05,83900,35335669
1191,2021-01-06,82200,42089013
1190,2021-01-07,82900,32644642
1189,2021-01-08,88800,59013307
1188,2021-01-11,91000,90306177
1187,2021-01-12,90600,48682416
1186,2021-01-13,89700,36068848
1185,2021-01-14,89700,26393970
1184,2021-01-15,88000,33431809
1183,2021-01-18,85000,43227951
1182,2021-01-19,87000,39895044
1181,2021-01-20,87200,25211127
1180,2021-01-21,88100,25318011
1179,2021-01-22,86800,30861661
1178,2021-01-25,89400,27258534
1177,2021-01-26,86700,33178936
1176,2021-01-27,85600,26423070
1175,2021-01-28,83700,31859808
1174,2021-01-29,82000,39615978
1173,2021-02-01,83000,28046832
1172,2021-02-02,84400,26302077
1171,2021-02-03,84600,22112205
1170,2021-02-04,82500,24171688
1169,2021-02-05,83500,18036835
1168,2021-02-08,83000,15338765
1167,2021-02-09,82700,20898332
1166,2021-02-10,81600,23025766
1165,2021-02-15,84200,23529706
1164,2021-02-16,84900,20483100
1163,2021-02-17,83200,18307735
1162,2021-02-18,82100,21327683
1161,2021-02-19,82600,25880879
1160,2021-02-22,82200,25419886
1159,2021-02-23,82000,20587314
1158,2021-02-24,82000,26807651
1157,2021-02-25,85300,34155986
1156,2021-02-26,82500,38520800
1155,2021-03-02,83600,33498180
1154,2021-03-03,84000,19882132
1153,2021-03-04,82400,24348331
1152,2021-03-05,82100,20508971
1151,2021-03-08,82000,17641256
1150,2021-03-09,81400,25420764
1149,2021-03-10,80900,20038422
1148,2021-03-11,82000,23818297
1147,2021-03-12,82800,13530573
1146,2021-03-15,81800,13735798
1145,2021-03-16,82800,12293537
1144,2021-03-17,82300,11625146
1143,2021-03-18,82900,18585244
1142,2021-03-19,81900,15869700
1141,2021-03-22,82000,12670506
1140,2021-03-23,81800,13299907
1139,2021-03-24,81000,17926638
1138,2021-03-25,81200,14758826
1137,2021-03-26,81500,12845778
1136,2021-03-29,81600,14952134
1135,2021-03-30,82200,13121698
1134,2021-03-31,81400,17240518
1133,2021-04-01,82900,18676461
1132,2021-04-02,84800,22997538
1131,2021-04-05,85400,16255990
1130,2021-04-06,86000,19042023
1129,2021-04-07,85600,17885538
1128,2021-04-08,84700,19244259
1127,2021-04-09,83600,18193707
1126,2021-04-12,83200,12915282
1125,2021-04-13,84000,15238206
1124,2021-04-14,84000,13794652
1123,2021-04-15,84100,16377412
1122,2021-04-16,83900,15429522
1121,2021-04-19,83300,15287311
1120,2021-04-20,83900,15521965
1119,2021-04-21,82600,21636079
1118,2021-04-22,82400,13934746
1117,2021-04-23,82800,17805080
1116,2021-04-26,83500,15489938
1115,2021-04-27,82900,12941533
1114,2021-04-28,82100,15596759
1113,2021-04-29,81700,20000973
1112,2021-04-30,81500,18673197
1111,2021-05-03,81700,15710336
1110,2021-05-04,82600,12532550
1109,2021-05-06,82300,17047511
1108,2021-05-07,81900,14154882
1107,2021-05-10,83200,19385027
1106,2021-05-11,81200,28996680
1105,2021-05-12,80000,35812268
1104,2021-05-13,78500,31490096
1103,2021-05-14,80100,16450920
1102,2021-05-17,79600,17740855
1101,2021-05-18,79600,17494407
1100,2021-05-20,79500,16541828
1099,2021-05-21,80100,20961714
1098,2021-05-24,79700,13398666
1097,2021-05-25,79900,13628942
1096,2021-05-26,79800,11984359
1095,2021-05-27,79600,23198510
1094,2021-05-28,80100,12360199
1093,2021-05-31,80500,13321324
1092,2021-06-01,80600,14058401
1091,2021-06-02,80800,16414644
1090,2021-06-03,82800,29546007
1089,2021-06-04,82200,18112259
1088,2021-06-07,81900,16496197
1087,2021-06-08,81900,12781226
1086,2021-06-09,81100,14908823
1085,2021-06-10,81000,17586995
1084,2021-06-11,81000,14087962
1083,2021-06-14,80500,10550078
1082,2021-06-15,80900,10075685
1081,2021-06-16,81800,14999855
1080,2021-06-17,80900,14007385
1079,2021-06-18,80500,14916721
1078,2021-06-21,79900,16063340
1077,2021-06-22,80000,11773365
1076,2021-06-23,80100,13856548
1075,2021-06-24,81200,18771080
1074,2021-06-25,81600,13481405
1073,2021-06-28,81900,11578529
1072,2021-06-29,81000,15744317
1071,2021-06-30,80700,13288643
1070,2021-07-01,80100,13382882
1069,2021-07-02,80000,8753097
1068,2021-07-05,80400,8330969
1067,2021-07-06,81200,12131651
1066,2021-07-07,80800,15992202
1065,2021-07-08,79900,16660998
1064,2021-07-09,79400,22720577
1063,2021-07-12,79700,9768108
1062,2021-07-13,79800,9863450
1061,2021-07-14,79500,11575636
1060,2021-07-15,80600,13766279
1059,2021-07-16,79800,10859399
1058,2021-07-19,79000,13155414
1057,2021-07-20,79000,12456646
1056,2021-07-21,78500,12355296
1055,2021-07-22,79700,12618790
1054,2021-07-23,79300,9098910
1053,2021-07-26,78800,10040975
1052,2021-07-27,78500,11427693
1051,2021-07-28,79200,12743417
1050,2021-07-29,79000,14360453
1049,2021-07-30,78500,13823411
1048,2021-08-02,79300,11739124
1047,2021-08-03,81400,24339360
1046,2021-08-04,82900,25642368
1045,2021-08-05,82100,18485469
1044,2021-08-06,81500,13342623
1043,2021-08-09,81500,15522581
1042,2021-08-10,80200,20362639
1041,2021-08-11,78500,30241137
1040,2021-08-12,77000,42365223
1039,2021-08-13,74400,61270643
1038,2021-08-17,74200,30944847
1037,2021-08-18,73900,29192631
1036,2021-08-19,73100,22166298
1035,2021-08-20,72700,22364803
1034,2021-08-23,73300,19384648
1033,2021-08-24,75600,21016913
1032,2021-08-25,75700,22319664
1031,2021-08-26,74600,16671494
1030,2021-08-27,74300,15172748
1029,2021-08-30,74600,12686999
1028,2021-08-31,76700,24630370
1027,2021-09-01,76800,16114775
1026,2021-09-02,76000,15347486
1025,2021-09-03,76600,12096419
1024,2021-09-06,77300,12861180
1023,2021-09-07,76100,13239401
1022,2021-09-08,76300,11798147
1021,2021-09-09,75300,17600770
1020,2021-09-10,75300,10103212
1019,2021-09-13,76300,11397775
1018,2021-09-14,76600,18167057
1017,2021-09-15,77000,12829128
1016,2021-09-16,76100,13067622
1015,2021-09-17,77200,16289502
1014,2021-09-23,77400,17055590
1013,2021-09-24,77300,12247274
1012,2021-09-27,77700,11699798
1011,2021-09-28,76300,15406382
1010,2021-09-29,74100,23992458
1009,2021-09-30,74100,19919361
1008,2021-10-01,73200,15803395
1007,2021-10-05,72200,24013921
1006,2021-10-06,71300,18956962
1005,2021-10-07,71600,13683532
1004,2021-10-08,71500,14043287
1003,2021-10-12,69000,31001484
1002,2021-10-13,68800,24172015
1001,2021-10-14,69400,19520641
1000,2021-10-15,70100,18051612
999,2021-10-18,70200,13486391
998,2021-10-19,70600,9507991
997,2021-10-20,70300,10151638
996,2021-10-21,70200,10891094
995,2021-10-22,70400,8395448
994,2021-10-25,70200,10029621
993,2021-10-26,71100,10528252
992,2021-10-27,70100,10295316
991,2021-10-28,70700,20644902
990,2021-10-29,69800,17016151
989,2021-11-01,69900,11503729
988,2021-11-02,71500,16812570
987,2021-11-03,70400,12770428
986,2021-11-04,70600,11818987
985,2021-11-05,70200,12667743
984,2021-11-08,70600,11121981
983,2021-11-09,70500,11159589
982,2021-11-10,70200,9422009
981,2021-11-11,69900,11489122
980,2021-11-12,70600,10087450
979,2021-11-15,71400,12420710
978,2021-11-16,71300,10919239
977,2021-11-17,70700,11027606
976,2021-11-18,70200,10144957
975,2021-11-19,71200,11954728
974,2021-11-22,74900,27506623
973,2021-11-23,75300,22029195
972,2021-11-24,74800,15652305
971,2021-11-25,73700,12559258
970,2021-11-26,72300,13002242
969,2021-11-29,72300,16682559
968,2021-11-30,71300,30364841
967,2021-12-01,74400,21954856
966,2021-12-02,75800,23652940
965,2021-12-03,75600,18330240
964,2021-12-06,76300,16391250
963,2021-12-07,77400,19232453
962,2021-12-08,77400,21558340
961,2021-12-09,78200,21604528
960,2021-12-10,76900,9155219
959,2021-12-13,76800,15038750
958,2021-12-14,77000,10976660
957,2021-12-15,77600,9584939
956,2021-12-16,77800,11996128
955,2021-12-17,78000,13108479
954,2021-12-20,77100,11264375
953,2021-12-21,78100,14245298
952,2021-12-22,79400,17105892
951,2021-12-23,79900,13577498
950,2021-12-24,80500,12086380
949,2021-12-27,80200,10783368
948,2021-12-28,80300,18226325
947,2021-12-29,78800,19794795
946,2021-12-30,78300,14236700
945,2022-01-03,78600,13502112
944,2022-01-04,78700,12427416
943,2022-01-05,77400,25470640
942,2022-01-06,76900,12931954
941,2022-01-07,78300,15163757
940,2022-01-10,78000,9947422
939,2022-01-11,78900,13221123
938,2022-01-12,78900,11000502
937,2022-01-13,77900,13889401
936,2022-01-14,77300,10096725
935,2022-01-17,77500,8785122
934,2022-01-18,77000,9592788
933,2022-01-19,76300,10598290
932,2022-01-20,76500,9708168
931,2022-01-21,75600,15774888
930,2022-01-24,75100,13691134
929,2022-01-25,74000,17766704
928,2022-01-26,73300,12976730
927,2022-01-27,71300,22274777
926,2022-01-28,73300,21367447
925,2022-02-03,73300,17744721
924,2022-02-04,74000,12730034
923,2022-02-07,73000,14240838
922,2022-02-08,73500,11736666
921,2022-02-09,74700,9699122
920,2022-02-10,75400,17746033
919,2022-02-11,74900,12205407
918,2022-02-14,73700,13993255
917,2022-02-15,73700,9320365
916,2022-02-16,74800,10767386
915,2022-02-17,75000,13605382
914,2022-02-18,74300,10122226
913,2022-02-21,74200,10489717
912,2022-02-22,73400,11692469
911,2022-02-23,73000,10397964
910,2022-02-24,71500,15759283
909,2022-02-25,71900,13168484
908,2022-02-28,72100,17781783
907,2022-03-02,71700,12481430
906,2022-03-03,72900,13232638
905,2022-03-04,71500,13409634
904,2022-03-07,70100,18617138
903,2022-03-08,69500,15828269
902,2022-03-10,71200,21159248
901,2022-03-11,70000,15787655
900,2022-03-14,70200,9040993
899,2022-03-15,69500,10258562
898,2022-03-16,70400,10175750
897,2022-03-17,71200,17646315
896,2022-03-18,70700,14410038
895,2022-03-21,69900,11169002
894,2022-03-22,70300,9402666
893,2022-03-23,70500,12398025
892,2022-03-24,69800,37943357
891,2022-03-25,69800,12986010
890,2022-03-28,69700,12619289
889,2022-03-29,70200,13686208
888,2022-03-30,69900,12670187
887,2022-03-31,69600,12510366
886,2022-04-01,69100,15916846
885,2022-04-04,69300,11107905
884,2022-04-05,69200,8467248
883,2022-04-06,68500,15517308
882,2022-04-07,68000,20683327
881,2022-04-08,67800,15453191
880,2022-04-11,67900,12263735
879,2022-04-12,67000,13924389
878,2022-04-13,68700,17378619
877,2022-04-14,67500,16409494
876,2022-04-15,66600,13176415
875,2022-04-18,66700,10119203
874,2022-04-19,67300,12959434
873,2022-04-20,67400,16693293
872,2022-04-21,67700,12847448
871,2022-04-22,67000,11791478
870,2022-04-25,66300,11016474
869,2022-04-26,66100,12946923
868,2022-04-27,65000,18122084
867,2022-04-28,64800,16895527
866,2022-04-29,67400,26190390
865,2022-05-02,67300,14106184
864,2022-05-03,67500,14168875
863,2022-05-04,67900,11505248
862,2022-05-06,66500,14356156
861,2022-05-09,66100,11858736
860,2022-05-10,65700,17235605
859,2022-05-11,65700,12330920
858,2022-05-12,64900,16414188
857,2022-05-13,66500,14551536
856,2022-05-16,66300,11937555
855,2022-05-17,67600,15680447
854,2022-05-18,68100,16486319
853,2022-05-19,67500,17073727
852,2022-05-20,68000,12109671
851,2022-05-23,67900,13684088
850,2022-05-24,66500,15482576
849,2022-05-25,66400,15150490
848,2022-05-26,65900,15970890
847,2022-05-27,66500,11405555
846,2022-05-30,67700,14255484
845,2022-05-31,67400,24365002
844,2022-06-02,66700,14959443
843,2022-06-03,66800,8222883
842,2022-06-07,65500,19355755
841,2022-06-08,65300,12483180
840,2022-06-09,65200,25790725
839,2022-06-10,63800,22193552
838,2022-06-13,62100,22157816
837,2022-06-14,61900,24606419
836,2022-06-15,60700,26811224
835,2022-06-16,60900,23394895
834,2022-06-17,59800,29053450
833,2022-06-20,58700,34111306
832,2022-06-21,58500,25148109
831,2022-06-22,57600,23334687
830,2022-06-23,57400,28338608
829,2022-06-24,58400,23256103
828,2022-06-27,58800,18122236
827,2022-06-28,59400,13540538
826,2022-06-29,58000,14677138
825,2022-06-30,57000,18915142
824,2022-07-01,56200,24982097
823,2022-07-04,57100,17807126
822,2022-07-05,57200,14216539
821,2022-07-06,56400,16820461
820,2022-07-07,58200,21322833
819,2022-07-08,58700,15339271
818,2022-07-11,58800,13042624
817,2022-07-12,58100,9336061
816,2022-07-13,58000,10841315
815,2022-07-14,57500,15067012
814,2022-07-15,60000,18685583
813,2022-07-18,61900,20832517
812,2022-07-19,60900,15248261
811,2022-07-20,60500,16782238
810,2022-07-21,61800,12291374
809,2022-07-22,61300,10261310
808,2022-07-25,61100,9193681
807,2022-07-26,61700,6597211
806,2022-07-27,61800,7320997
805,2022-07-28,61900,10745302
804,2022-07-29,61400,15093120
803,2022-08-01,61300,13154816
802,2022-08-02,61700,13614895
801,2022-08-03,61300,10053861
800,2022-08-04,61500,9125439
799,2022-08-05,61500,9567620
798,2022-08-08,60800,11313150
797,2022-08-09,60000,18251170
796,2022-08-10,59100,18084349
795,2022-08-11,59900,15141941
794,2022-08-12,60200,10786658
793,2022-08-16,61000,15036727
792,2022-08-17,60400,9061518
791,2022-08-18,61500,16372754
790,2022-08-19,60900,6923679
789,2022-08-22,60000,8259865
788,2022-08-23,59100,9041629
787,2022-08-24,59000,8888486
786,2022-08-25,59700,5767902
785,2022-08-26,60000,9499995
